,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,MONTH,SEASON,HOW_LONG,TRAVELER_ID,cluster,cluster_name
595,여,30,2,3,3,1,4,제주특별자치도,제주,2인 가족 여행,1,1,9,autumn,1,h006645,3,솔로감성 잠깐 리프레시러
596,여,30,3,2,7,3,2,제주특별자치도,제주,2인 가족 여행,9,1,7,summer,2,h001861,1,자연집중 번개여행 패밀리
597,남,30,2,1,6,1,4,경기도,제주,부모 동반 여행,3,2,8,summer,4,h003042,5,차분템포 자연수집 패밀리
598,여,20,1,12,2,1,1,서울특별시,제주,3인 이상 여행(가족 외),7,3,8,summer,4,h002832,6,뉴트럴바이브 듀오 스테이러
599,남,40,1,3,4,4,2,서울특별시,제주,2인 여행(가족 외),2,1,6,summer,3,h001392,4,느슨하게 떠나는 듀오 무드러
600,여,40,2,3,4,5,2,경기도,제주,자녀 동반 여행,1,10,6,summer,4,h001230,0,자연에 진심인 힐링패밀리
601,남,20,1,12,2,2,6,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,3,h004515,6,뉴트럴바이브 듀오 스테이러
602,여,20,1,2,7,5,2,서울특별시,제주,나홀로 여행,2,0,9,autumn,3,h005084,4,느슨하게 떠나는 듀오 무드러
603,남,40,1,2,3,2,2,서울특별시,제주,나홀로 여행,2,0,8,summer,3,h002684,6,뉴트럴바이브 듀오 스테이러
604,여,20,1,12,1,2,4,충청북도,제주,2인 여행(가족 외),10,1,8,summer,4,h005851,6,뉴트럴바이브 듀오 스테이러
605,여,30,1,2,4,2,1,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1,h006431,3,솔로감성 잠깐 리프레시러
606,여,20,1,12,2,4,1,대전광역시,제주,2인 여행(가족 외),2,1,6,summer,3,h001314,6,뉴트럴바이브 듀오 스테이러
607,여,20,1,12,2,4,2,경기도,제주,3인 이상 여행(가족 외),3,2,8,summer,3,h004860,6,뉴트럴바이브 듀오 스테이러
608,남,20,1,12,2,6,1,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,3,h004055,2,탐험 ON한 듀오 트래블러
609,여,20,1,3,5,3,6,제주특별자치도,제주,나홀로 여행,1,0,8,summer,1,h003267,3,솔로감성 잠깐 리프레시러
610,남,30,1,4,3,1,3,제주특별자치도,제주,2인 여행(가족 외),5,1,8,summer,1,h004492,3,솔로감성 잠깐 리프레시러
611,여,20,1,12,2,1,2,울산광역시,제주,2인 여행(가족 외),2,1,8,summer,4,h002842,6,뉴트럴바이브 듀오 스테이러
612,남,50,2,1,7,1,1,서울특별시,제주,3인 이상 여행(가족 외),3,3,6,summer,4,h000158,5,차분템포 자연수집 패밀리
613,여,30,1,3,4,3,4,서울특별시,제주,2인 여행(가족 외),1,1,9,autumn,3,h003702,4,느슨하게 떠나는 듀오 무드러
614,남,20,1,12,2,2,1,부산광역시,제주,2인 가족 여행,7,1,7,summer,3,h001478,6,뉴트럴바이브 듀오 스테이러
615,여,30,1,12,2,3,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,3,h004968,6,뉴트럴바이브 듀오 스테이러
616,여,20,1,12,2,2,1,경기도,제주,나홀로 여행,2,0,8,summer,4,h004746,6,뉴트럴바이브 듀오 스테이러
617,여,20,1,12,4,3,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,3,h003791,6,뉴트럴바이브 듀오 스테이러
618,여,40,1,10,6,1,1,서울특별시,제주,나홀로 여행,1,0,9,autumn,4,h003717,4,느슨하게 떠나는 듀오 무드러
619,여,30,1,3,7,4,2,서울특별시,제주,나홀로 여행,4,0,6,summer,4,h000549,4,느슨하게 떠나는 듀오 무드러
620,남,20,1,12,2,2,2,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4,h003101,6,뉴트럴바이브 듀오 스테이러
621,여,50,2,7,4,2,1,제주특별자치도,제주,3인 이상 여행(가족 외),3,2,9,autumn,1,h006498,1,자연집중 번개여행 패밀리
622,남,20,1,12,2,1,2,서울특별시,제주,나홀로 여행,7,0,8,summer,5,h004703,6,뉴트럴바이브 듀오 스테이러
623,남,30,2,7,4,1,6,제주특별자치도,제주,자녀 동반 여행,2,3,7,summer,3,h002119,7,패밀리 무드 ON 스탠다드러
624,남,40,1,2,6,8,3,제주특별자치도,제주,나홀로 여행,2,0,8,summer,1,h003264,2,탐험 ON한 듀오 트래블러
625,남,20,1,4,4,3,5,경기도,제주,2인 여행(가족 외),3,1,8,summer,4,h002564,4,느슨하게 떠나는 듀오 무드러
626,남,40,2,2,7,5,5,경기도,제주,자녀 동반 여행,9,3,9,autumn,4,h003444,5,차분템포 자연수집 패밀리
627,여,40,2,2,4,3,4,제주특별자치도,제주,2인 가족 여행,2,1,9,autumn,1,h006572,1,자연집중 번개여행 패밀리
628,남,30,1,2,5,8,1,서울특별시,제주,나홀로 여행,4,0,5,spring,3,h000055,2,탐험 ON한 듀오 트래블러
629,여,40,2,2,4,1,6,제주특별자치도,제주,자녀 동반 여행,2,3,6,summer,2,h001364,1,자연집중 번개여행 패밀리
630,남,30,1,3,1,1,3,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,4,h005264,6,뉴트럴바이브 듀오 스테이러
631,여,20,1,12,1,1,1,제주특별자치도,제주,3인 이상 여행(가족 외),2,2,7,summer,2,h002048,6,뉴트럴바이브 듀오 스테이러
632,남,40,2,1,7,1,1,제주특별자치도,제주,나홀로 여행,1,0,5,spring,2,h000062,3,솔로감성 잠깐 리프레시러
633,여,40,1,8,6,3,3,충청북도,제주,나홀로 여행,2,0,6,summer,4,h000921,4,느슨하게 떠나는 듀오 무드러
634,남,30,1,12,2,1,5,경기도,제주,2인 여행(가족 외),2,1,6,summer,3,h001102,6,뉴트럴바이브 듀오 스테이러
635,여,40,1,3,4,2,2,대전광역시,제주,2인 여행(가족 외),1,1,7,summer,2,h001820,4,느슨하게 떠나는 듀오 무드러
636,여,20,1,4,4,2,4,제주특별자치도,제주,3인 이상 여행(가족 외),2,3,6,summer,2,h000861,1,자연집중 번개여행 패밀리
637,여,20,1,3,4,2,2,서울특별시,제주,3인 이상 여행(가족 외),1,3,7,summer,5,h001570,7,패밀리 무드 ON 스탠다드러
638,여,30,2,2,2,1,2,경기도,제주,자녀 동반 여행,3,2,9,autumn,5,h002948,7,패밀리 무드 ON 스탠다드러
639,남,40,2,3,6,2,3,제주특별자치도,제주,3인 이상 여행(가족 외),6,4,8,summer,1,h004406,1,자연집중 번개여행 패밀리
640,남,50,2,4,4,1,5,제주특별자치도,제주,자녀 동반 여행,10,3,9,autumn,1,h006434,1,자연집중 번개여행 패밀리
641,여,20,1,4,3,6,2,제주특별자치도,제주,2인 여행(가족 외),4,1,9,autumn,1,h006737,3,솔로감성 잠깐 리프레시러
642,여,30,1,12,1,1,4,서울특별시,제주,2인 가족 여행,2,1,8,summer,3,h005771,6,뉴트럴바이브 듀오 스테이러
643,남,40,2,4,4,1,2,제주특별자치도,제주,자녀 동반 여행,8,3,9,autumn,1,h006443,1,자연집중 번개여행 패밀리
644,여,30,1,12,1,10,1,서울특별시,제주,3인 이상 여행(가족 외),3,2,8,summer,3,h004757,2,탐험 ON한 듀오 트래블러
645,여,20,1,13,4,1,4,제주특별자치도,제주,2인 여행(가족 외),2,1,9,autumn,1,h006549,3,솔로감성 잠깐 리프레시러
646,남,20,1,9,4,1,4,경기도,제주,3인 이상 여행(가족 외),3,2,8,summer,3,h004099,7,패밀리 무드 ON 스탠다드러
647,여,20,1,2,4,1,3,경기도,제주,2인 여행(가족 외),1,1,6,summer,4,h000805,4,느슨하게 떠나는 듀오 무드러
648,여,20,1,12,3,6,3,강원도,제주,2인 여행(가족 외),1,1,9,autumn,5,h004920,2,탐험 ON한 듀오 트래블러
649,여,20,1,2,1,1,1,경기도,제주,2인 여행(가족 외),2,1,8,summer,4,h005028,6,뉴트럴바이브 듀오 스테이러
650,남,30,1,4,4,4,2,제주특별자치도,제주,2인 여행(가족 외),2,1,8,summer,2,h005922,3,솔로감성 잠깐 리프레시러
651,남,20,1,12,1,10,4,대전광역시,제주,2인 여행(가족 외),3,1,8,summer,3,h004298,2,탐험 ON한 듀오 트래블러
652,여,50,2,3,3,1,1,울산광역시,제주,2인 여행(가족 외),2,1,6,summer,4,h000609,6,뉴트럴바이브 듀오 스테이러
653,여,30,2,5,1,3,6,제주특별자치도,제주,자녀 동반 여행,5,1,9,autumn,1,h006504,3,솔로감성 잠깐 리프레시러
654,여,30,1,12,1,2,6,제주특별자치도,제주,2인 여행(가족 외),3,1,7,summer,2,h002335,6,뉴트럴바이브 듀오 스테이러
655,여,30,1,3,4,4,2,울산광역시,제주,나홀로 여행,2,0,6,summer,5,h000353,4,느슨하게 떠나는 듀오 무드러
656,여,30,2,2,4,2,1,제주특별자치도,제주,자녀 동반 여행,3,2,9,autumn,1,h006459,1,자연집중 번개여행 패밀리
657,남,30,1,3,5,5,7,부산광역시,제주,2인 여행(가족 외),3,1,8,summer,5,h004640,4,느슨하게 떠나는 듀오 무드러
658,여,30,2,3,4,3,4,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006697,3,솔로감성 잠깐 리프레시러
659,여,30,2,2,4,3,2,제주특별자치도,제주,2인 가족 여행,2,1,9,autumn,1,h006636,1,자연집중 번개여행 패밀리
660,여,30,2,1,7,5,6,서울특별시,제주,2인 가족 여행,4,1,8,summer,4,h004459,5,차분템포 자연수집 패밀리
661,남,60,2,11,1,1,4,서울특별시,제주,3인 이상 여행(가족 외),9,8,8,summer,3,h002847,0,자연에 진심인 힐링패밀리
662,여,30,1,12,1,2,1,부산광역시,제주,2인 여행(가족 외),1,1,7,summer,3,h001789,6,뉴트럴바이브 듀오 스테이러
663,여,20,1,3,5,4,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,4,h002653,4,느슨하게 떠나는 듀오 무드러
664,남,30,1,4,4,1,4,제주특별자치도,제주,나홀로 여행,5,0,6,summer,2,h000881,3,솔로감성 잠깐 리프레시러
665,여,30,1,12,2,4,3,서울특별시,제주,2인 여행(가족 외),3,1,6,summer,4,h001306,6,뉴트럴바이브 듀오 스테이러
666,여,30,4,4,4,3,4,충청남도,제주,2인 여행(가족 외),1,1,8,summer,4,h003299,4,느슨하게 떠나는 듀오 무드러
667,남,20,1,12,2,1,6,충청남도,제주,나홀로 여행,4,0,8,summer,4,h003738,6,뉴트럴바이브 듀오 스테이러
668,여,20,1,3,4,3,1,경기도,제주,2인 여행(가족 외),3,1,8,summer,4,h005201,4,느슨하게 떠나는 듀오 무드러
669,남,20,1,12,1,2,4,경기도,제주,부모 동반 여행,3,3,6,summer,3,h001737,7,패밀리 무드 ON 스탠다드러
670,여,30,1,3,6,4,2,경기도,제주,나홀로 여행,2,0,6,summer,8,h000074,4,느슨하게 떠나는 듀오 무드러
671,여,30,1,3,4,4,1,충청북도,제주,2인 여행(가족 외),1,1,6,summer,6,h001434,4,느슨하게 떠나는 듀오 무드러
672,여,20,1,2,3,1,2,서울특별시,제주,나홀로 여행,1,0,5,spring,7,h000209,4,느슨하게 떠나는 듀오 무드러
673,여,40,1,2,4,2,4,대구광역시,제주,2인 여행(가족 외),3,1,6,summer,4,h000339,4,느슨하게 떠나는 듀오 무드러
674,여,20,1,12,2,1,4,서울특별시,제주,3인 이상 여행(가족 외),5,4,7,summer,2,h001279,7,패밀리 무드 ON 스탠다드러
675,여,30,2,2,3,1,3,제주특별자치도,제주,2인 가족 여행,1,1,9,autumn,1,h006706,3,솔로감성 잠깐 리프레시러
676,여,20,1,3,5,2,6,제주특별자치도,제주,나홀로 여행,1,0,5,spring,3,h000034,4,느슨하게 떠나는 듀오 무드러
677,남,40,1,9,5,4,1,전라북도,제주,나홀로 여행,1,0,8,summer,3,h002165,4,느슨하게 떠나는 듀오 무드러
678,여,20,1,12,2,3,3,부산광역시,제주,3인 이상 여행(가족 외),10,2,5,spring,3,h000312,6,뉴트럴바이브 듀오 스테이러
679,남,20,1,12,2,5,1,경상남도,제주,2인 여행(가족 외),2,1,6,summer,4,h001574,6,뉴트럴바이브 듀오 스테이러
680,여,30,2,3,6,1,1,서울특별시,제주,자녀 동반 여행,1,3,5,spring,4,h000058,7,패밀리 무드 ON 스탠다드러
681,여,20,1,2,6,1,4,서울특별시,제주,2인 여행(가족 외),1,1,6,summer,3,h000601,4,느슨하게 떠나는 듀오 무드러
682,남,20,1,3,4,5,1,서울특별시,제주,나홀로 여행,2,0,9,autumn,2,h006150,3,솔로감성 잠깐 리프레시러
683,남,20,1,12,2,6,1,부산광역시,제주,나홀로 여행,4,0,6,summer,3,h001645,2,탐험 ON한 듀오 트래블러
684,남,50,2,2,9,6,2,경기도,제주,나홀로 여행,1,0,5,spring,5,h000130,5,차분템포 자연수집 패밀리
685,남,50,2,2,7,5,1,대구광역시,제주,자녀 동반 여행,3,3,8,summer,3,h003197,5,차분템포 자연수집 패밀리
686,여,40,2,3,4,2,4,부산광역시,제주,2인 가족 여행,3,1,6,summer,4,h000652,4,느슨하게 떠나는 듀오 무드러
687,남,30,1,2,5,4,1,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006517,3,솔로감성 잠깐 리프레시러
688,여,20,1,12,2,2,3,부산광역시,제주,2인 여행(가족 외),1,1,6,summer,4,h001236,6,뉴트럴바이브 듀오 스테이러
689,남,30,2,2,4,1,3,서울특별시,제주,자녀 동반 여행,1,3,7,summer,2,h001336,1,자연집중 번개여행 패밀리
690,여,20,1,13,2,2,4,부산광역시,제주,나홀로 여행,2,0,6,summer,3,h001354,6,뉴트럴바이브 듀오 스테이러
691,여,50,2,1,7,4,4,서울특별시,제주,자녀 동반 여행,3,4,8,summer,5,h002694,5,차분템포 자연수집 패밀리
692,여,20,2,4,4,6,4,제주특별자치도,제주,나홀로 여행,7,0,9,autumn,1,h006705,3,솔로감성 잠깐 리프레시러
693,여,30,1,12,1,3,3,강원도,제주,2인 가족 여행,7,1,7,summer,5,h001731,6,뉴트럴바이브 듀오 스테이러
694,남,40,1,2,3,3,2,서울특별시,제주,2인 여행(가족 외),5,1,8,summer,3,h002489,6,뉴트럴바이브 듀오 스테이러
695,여,50,2,11,4,3,1,서울특별시,제주,나홀로 여행,7,0,5,spring,3,h000095,4,느슨하게 떠나는 듀오 무드러
696,여,40,2,2,5,1,1,부산광역시,제주,3인 이상 여행(가족 외),3,2,7,summer,6,h001910,7,패밀리 무드 ON 스탠다드러
697,남,40,1,6,3,3,2,충청남도,제주,2인 여행(가족 외),3,1,7,summer,5,h002208,4,느슨하게 떠나는 듀오 무드러
698,여,20,1,12,2,2,7,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,3,h004992,6,뉴트럴바이브 듀오 스테이러
699,여,20,1,12,1,2,2,광주광역시,제주,나홀로 여행,4,0,8,summer,3,h003653,6,뉴트럴바이브 듀오 스테이러
700,여,20,1,4,2,1,3,대전광역시,제주,2인 가족 여행,1,1,8,summer,4,h004206,6,뉴트럴바이브 듀오 스테이러
701,여,20,1,12,3,3,4,인천광역시,제주,부모 동반 여행,7,2,7,summer,3,h001234,6,뉴트럴바이브 듀오 스테이러
702,여,60,2,3,3,4,1,광주광역시,제주,3인 이상 여행(가족 외),3,2,8,summer,3,h003524,7,패밀리 무드 ON 스탠다드러
703,여,40,2,3,4,6,4,제주특별자치도,제주,자녀 동반 여행,3,1,9,autumn,1,h006677,1,자연집중 번개여행 패밀리
704,여,20,1,3,5,1,1,인천광역시,제주,2인 여행(가족 외),5,1,6,summer,3,h000705,4,느슨하게 떠나는 듀오 무드러
705,여,60,1,2,4,10,2,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1,h006556,2,탐험 ON한 듀오 트래블러
706,남,40,2,2,6,10,5,인천광역시,제주,자녀 동반 여행,2,3,6,summer,5,h000283,2,탐험 ON한 듀오 트래블러
707,여,30,2,2,5,1,5,서울특별시,제주,자녀 동반 여행,2,2,8,summer,4,h004348,7,패밀리 무드 ON 스탠다드러
708,여,20,1,12,2,3,4,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4,h004579,6,뉴트럴바이브 듀오 스테이러
709,남,40,2,3,6,1,3,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,2,h006403,3,솔로감성 잠깐 리프레시러
710,남,30,1,3,3,3,3,대구광역시,제주,나홀로 여행,1,0,8,summer,3,h002549,4,느슨하게 떠나는 듀오 무드러
711,남,50,2,2,7,2,2,경기도,제주,부모 동반 여행,9,5,6,summer,5,h000097,0,자연에 진심인 힐링패밀리
712,남,50,2,3,4,2,5,경기도,제주,2인 가족 여행,1,1,9,autumn,2,h006398,3,솔로감성 잠깐 리프레시러
713,여,20,1,12,2,1,3,경상북도,제주,3인 이상 여행(가족 외),1,3,8,summer,3,h003092,6,뉴트럴바이브 듀오 스테이러
714,여,30,1,4,4,1,3,충청북도,제주,2인 여행(가족 외),2,1,8,summer,4,h005917,4,느슨하게 떠나는 듀오 무드러
715,남,40,2,3,4,1,2,제주특별자치도,제주,2인 가족 여행,7,1,8,summer,2,h002597,3,솔로감성 잠깐 리프레시러
716,여,50,2,11,1,5,5,전라남도,제주,자녀 동반 여행,3,4,6,summer,3,h000855,7,패밀리 무드 ON 스탠다드러
717,여,20,1,2,4,7,2,경상남도,제주,2인 가족 여행,1,1,6,summer,3,h000814,2,탐험 ON한 듀오 트래블러
718,여,20,1,12,2,4,3,대구광역시,제주,나홀로 여행,2,0,6,summer,4,h001187,6,뉴트럴바이브 듀오 스테이러
719,남,30,1,3,4,1,1,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,3,h005559,4,느슨하게 떠나는 듀오 무드러
720,남,20,1,2,8,6,3,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4,h003536,5,차분템포 자연수집 패밀리
721,여,20,1,13,3,1,2,제주특별자치도,제주,2인 여행(가족 외),1,1,9,autumn,2,h004060,3,솔로감성 잠깐 리프레시러
722,남,40,1,2,6,2,3,광주광역시,제주,2인 여행(가족 외),2,1,6,summer,4,h000917,4,느슨하게 떠나는 듀오 무드러
723,여,30,1,3,10,1,2,제주특별자치도,제주,나홀로 여행,1,0,7,summer,1,h001616,5,차분템포 자연수집 패밀리
724,여,20,1,4,4,1,2,제주특별자치도,제주,2인 여행(가족 외),1,1,6,summer,2,h001553,4,느슨하게 떠나는 듀오 무드러
725,여,30,1,2,1,2,4,경기도,제주,부모 동반 여행,9,3,6,summer,3,h001210,7,패밀리 무드 ON 스탠다드러
726,남,30,1,7,4,5,4,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006604,3,솔로감성 잠깐 리프레시러
727,여,20,1,12,3,5,2,서울특별시,제주,2인 여행(가족 외),7,1,8,summer,4,h005644,6,뉴트럴바이브 듀오 스테이러
728,여,40,2,2,6,1,1,대구광역시,제주,자녀 동반 여행,3,6,6,summer,4,h000321,0,자연에 진심인 힐링패밀리
729,여,20,1,4,4,3,2,울산광역시,제주,2인 여행(가족 외),4,1,8,summer,6,h004220,4,느슨하게 떠나는 듀오 무드러
730,여,20,1,4,4,5,2,서울특별시,제주,2인 여행(가족 외),5,1,8,summer,4,h003553,2,탐험 ON한 듀오 트래블러
731,남,50,2,3,6,4,3,서울특별시,제주,부모 동반 여행,1,3,6,summer,3,h000188,5,차분템포 자연수집 패밀리
732,여,30,1,2,4,1,3,제주특별자치도,제주,나홀로 여행,2,0,6,summer,3,h001329,4,느슨하게 떠나는 듀오 무드러
733,남,50,2,4,5,4,2,경상북도,제주,2인 여행(가족 외),2,1,6,summer,3,h000583,4,느슨하게 떠나는 듀오 무드러
734,남,40,2,3,6,5,1,서울특별시,제주,2인 가족 여행,3,1,5,spring,3,h000138,4,느슨하게 떠나는 듀오 무드러
735,남,20,1,3,1,2,2,경기도,제주,나홀로 여행,7,0,6,summer,3,h000518,6,뉴트럴바이브 듀오 스테이러
736,여,30,2,2,4,3,1,서울특별시,제주,2인 가족 여행,3,1,7,summer,3,h002318,4,느슨하게 떠나는 듀오 무드러
737,여,30,1,13,5,2,2,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006225,3,솔로감성 잠깐 리프레시러
738,여,30,1,2,2,7,4,전라북도,제주,부모 동반 여행,9,8,9,autumn,4,h004997,0,자연에 진심인 힐링패밀리
739,남,30,1,4,10,1,1,제주특별자치도,제주,나홀로 여행,6,0,8,summer,1,h004404,5,차분템포 자연수집 패밀리
740,여,40,1,4,6,3,6,제주특별자치도,제주,부모 동반 여행,1,1,6,summer,1,h000722,3,솔로감성 잠깐 리프레시러
741,남,30,2,2,6,1,4,인천광역시,제주,자녀 동반 여행,3,2,7,summer,3,h001976,5,차분템포 자연수집 패밀리
742,남,20,1,2,4,5,7,경기도,제주,2인 여행(가족 외),3,1,8,summer,3,h003121,2,탐험 ON한 듀오 트래블러
743,여,20,1,12,1,1,6,전라북도,제주,2인 여행(가족 외),2,1,8,summer,4,h004732,6,뉴트럴바이브 듀오 스테이러
744,남,30,1,2,2,3,3,서울특별시,제주,2인 여행(가족 외),3,1,9,autumn,3,h003539,6,뉴트럴바이브 듀오 스테이러
745,남,30,1,13,3,3,4,경상북도,제주,2인 여행(가족 외),7,1,8,summer,3,h003453,6,뉴트럴바이브 듀오 스테이러
746,여,20,1,3,4,1,2,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4,h003373,4,느슨하게 떠나는 듀오 무드러
747,여,60,1,2,4,2,3,서울특별시,제주,자녀 동반 여행,1,2,6,summer,3,h001280,4,느슨하게 떠나는 듀오 무드러
