,TRAVELER_ID,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,MONTH,SEASON,HOW_LONG
1017,e002961,여,30,1,2,5,2,1,서울특별시,인천,2인 가족 여행,3,1,6,summer,2
1018,h003481,남,40,2,3,7,2,3,제주특별자치도,제주,자녀 동반 여행,2,3,8,summer,3
1019,h001240,여,20,1,12,1,2,1,제주특별자치도,제주,2인 여행(가족 외),2,1,7,summer,2
1020,g001595,남,50,2,1,12,6,1,서울특별시,전남,자녀 동반 여행,3,3,6,summer,2
1021,h001292,남,30,2,2,5,2,6,경상남도,제주,2인 가족 여행,9,1,6,summer,3
1022,g001336,여,40,2,10,4,1,4,강원도,전남,3인 이상 여행(가족 외),3,7,6,summer,2
1023,h006870,여,50,2,3,1,1,1,제주특별자치도,제주,자녀 동반 여행,10,1,9,autumn,1
1024,f002837,남,40,1,3,2,1,1,서울특별시,강원,3인 이상 여행(가족 외),3,2,6,summer,2
1025,e002994,남,40,2,2,12,4,2,서울특별시,경기,3인 이상 여행(가족 외),3,2,6,summer,2
1026,h000069,여,50,2,2,4,2,1,서울특별시,제주,2인 가족 여행,2,1,5,spring,4
1027,e004708,남,40,2,2,8,2,3,경기도,경기,자녀 동반 여행,1,2,7,summer,2
1028,h003359,남,60,2,2,3,2,2,경기도,제주,2인 여행(가족 외),2,1,9,autumn,4
1029,h000511,여,20,1,3,4,3,2,서울특별시,도서 지역,나홀로 여행,1,0,6,summer,2
1030,e002153,남,50,2,3,6,2,3,서울특별시,인천,자녀 동반 여행,1,3,6,summer,2
1031,h001182,여,50,2,11,2,5,4,경기도,제주,자녀 동반 여행,2,2,6,summer,5
1032,g002791,여,20,1,13,4,2,4,광주광역시,전남,2인 여행(가족 외),3,1,7,summer,2
1033,h003543,남,30,1,12,1,3,2,경상남도,제주,2인 여행(가족 외),3,1,8,summer,3
1034,h000475,여,40,2,11,2,3,4,경기도,제주,3대 동반 여행(친척 포함),9,7,6,summer,3
1035,h000008,여,40,2,3,3,10,2,서울특별시,제주,3인 이상 여행(가족 외),2,2,6,summer,3
1036,g001934,여,30,2,3,5,2,6,강원도,충북,자녀 동반 여행,1,3,6,summer,2
1037,h006645,여,30,2,3,3,1,4,제주특별자치도,제주,2인 가족 여행,1,1,9,autumn,1
1038,f001569,여,40,1,2,7,3,2,경기도,부산,2인 여행(가족 외),3,1,5,spring,3
1039,h001861,여,30,3,2,7,3,2,제주특별자치도,제주,2인 가족 여행,9,1,7,summer,2
1040,h003042,남,30,2,1,6,1,4,경기도,제주,부모 동반 여행,3,2,8,summer,4
1041,h006079,남,40,1,3,2,7,4,경기도,도서 지역,나홀로 여행,1,0,9,autumn,2
1042,h002832,여,20,1,12,2,1,1,서울특별시,제주,3인 이상 여행(가족 외),7,3,8,summer,4
1043,h001392,남,40,1,3,4,4,2,서울특별시,제주,2인 여행(가족 외),2,1,6,summer,3
1044,h001230,여,40,2,3,4,5,2,경기도,제주,자녀 동반 여행,1,10,6,summer,4
1045,e004331,남,40,2,3,6,3,2,경기도,인천,자녀 동반 여행,2,2,6,summer,2
1046,h004515,남,20,1,12,2,2,6,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,3
1047,h005084,여,20,1,2,7,5,2,서울특별시,제주,나홀로 여행,2,0,9,autumn,3
1048,f002932,여,50,2,11,1,1,1,서울특별시,강원,자녀 동반 여행,2,2,6,summer,2
1049,h002684,남,40,1,2,3,2,2,서울특별시,제주,나홀로 여행,2,0,8,summer,3
1050,h005851,여,20,1,12,1,2,4,충청북도,제주,2인 여행(가족 외),10,1,8,summer,4
1051,h006431,여,30,1,2,4,2,1,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1
1052,h001314,여,20,1,12,2,4,1,대전광역시,제주,2인 여행(가족 외),2,1,6,summer,3
1053,h004860,여,20,1,12,2,4,2,경기도,제주,3인 이상 여행(가족 외),3,2,8,summer,3
1054,e003263,여,60,2,11,3,3,4,경기도,인천,나홀로 여행,2,0,7,summer,1
1055,h004055,남,20,1,12,2,6,1,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,3
1056,g004299,남,40,1,3,4,2,6,울산광역시,전남,2인 여행(가족 외),2,1,8,summer,2
1057,f007556,여,30,1,3,3,2,4,서울특별시,부산,2인 여행(가족 외),3,1,8,summer,2
1058,e006570,남,40,2,10,7,2,6,경기도,인천,2인 여행(가족 외),3,1,8,summer,1
1059,g002199,남,40,1,13,4,5,4,서울특별시,대전,나홀로 여행,1,0,6,summer,2
1060,f002092,여,30,1,2,3,6,2,부산광역시,경북,2인 여행(가족 외),2,1,5,spring,2
1061,h003267,여,20,1,3,5,3,6,제주특별자치도,제주,나홀로 여행,1,0,8,summer,1
1062,h004492,남,30,1,4,3,1,3,제주특별자치도,제주,2인 여행(가족 외),5,1,8,summer,1
1063,h002842,여,20,1,12,2,1,2,울산광역시,제주,2인 여행(가족 외),2,1,8,summer,4
1064,h000158,남,50,2,1,7,1,1,서울특별시,제주,3인 이상 여행(가족 외),3,3,6,summer,4
1065,h003702,여,30,1,3,4,3,4,서울특별시,제주,2인 여행(가족 외),1,1,9,autumn,3
1066,h001478,남,20,1,12,2,2,1,부산광역시,제주,2인 가족 여행,7,1,7,summer,3
1067,h004968,여,30,1,12,2,3,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,3
1068,h004746,여,20,1,12,2,2,1,경기도,제주,나홀로 여행,2,0,8,summer,4
1069,e001085,남,40,1,3,5,2,1,경기도,서울,2인 여행(가족 외),2,1,5,spring,1
1070,f001448,남,30,1,3,6,5,1,대전광역시,부산,나홀로 여행,1,0,5,spring,3
1071,h003791,여,20,1,12,4,3,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,3
1072,h003717,여,40,1,10,6,1,1,서울특별시,제주,나홀로 여행,1,0,9,autumn,4
1073,h000549,여,30,1,3,7,4,2,서울특별시,제주,나홀로 여행,4,0,6,summer,4
1074,e002043,남,20,1,3,4,2,1,서울특별시,인천,나홀로 여행,5,0,6,summer,2
1075,h003101,남,20,1,12,2,2,2,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4
1076,h006498,여,50,2,7,4,2,1,제주특별자치도,제주,3인 이상 여행(가족 외),3,2,9,autumn,1
1077,h004703,남,20,1,12,2,1,2,서울특별시,제주,나홀로 여행,7,0,8,summer,5
1078,h002119,남,30,2,7,4,1,6,제주특별자치도,제주,자녀 동반 여행,2,3,7,summer,3
1079,f003425,남,40,1,8,5,2,2,경상북도,경북,2인 여행(가족 외),1,1,6,summer,1
1080,h003264,남,40,1,2,6,8,3,제주특별자치도,제주,나홀로 여행,2,0,8,summer,1
1081,h002564,남,20,1,4,4,3,5,경기도,제주,2인 여행(가족 외),3,1,8,summer,4
1082,h003444,남,40,2,2,7,5,5,경기도,제주,자녀 동반 여행,9,3,9,autumn,4
1083,h006572,여,40,2,2,4,3,4,제주특별자치도,제주,2인 가족 여행,2,1,9,autumn,1
1084,g002938,여,30,1,3,4,4,1,서울특별시,전남,나홀로 여행,1,0,6,summer,2
1085,h000055,남,30,1,2,5,8,1,서울특별시,제주,나홀로 여행,4,0,5,spring,3
1086,f000794,여,30,1,3,5,1,2,서울특별시,부산,2인 여행(가족 외),3,1,5,spring,3
1087,h001364,여,40,2,2,4,1,6,제주특별자치도,제주,자녀 동반 여행,2,3,6,summer,2
1088,h005264,남,30,1,3,1,1,3,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,4
1089,h002048,여,20,1,12,1,1,1,제주특별자치도,제주,3인 이상 여행(가족 외),2,2,7,summer,2
1090,g004557,남,40,2,3,8,2,6,서울특별시,전북,2인 가족 여행,1,1,7,summer,2
1091,h002143,남,20,1,13,1,6,4,경기도,도서 지역,2인 여행(가족 외),3,1,7,summer,2
1092,g003128,남,20,1,12,2,5,2,경기도,전남,나홀로 여행,7,0,7,summer,2
1093,e005920,남,20,1,2,3,2,1,서울특별시,인천,나홀로 여행,1,0,8,summer,3
1094,h000062,남,40,2,1,7,1,1,제주특별자치도,제주,나홀로 여행,1,0,5,spring,2
1095,h000921,여,40,1,8,6,3,3,충청북도,제주,나홀로 여행,2,0,6,summer,4
1096,h001102,남,30,1,12,2,1,5,경기도,제주,2인 여행(가족 외),2,1,6,summer,3
1097,h001820,여,40,1,3,4,2,2,대전광역시,제주,2인 여행(가족 외),1,1,7,summer,2
1098,f002018,여,30,2,2,3,1,4,경상북도,경북,자녀 동반 여행,8,1,5,spring,1
1099,h000861,여,20,1,4,4,2,4,제주특별자치도,제주,3인 이상 여행(가족 외),2,3,6,summer,2
1100,h001570,여,20,1,3,4,2,2,서울특별시,제주,3인 이상 여행(가족 외),1,3,7,summer,5
1101,h002948,여,30,2,2,2,1,2,경기도,제주,자녀 동반 여행,3,2,9,autumn,5
1102,f005461,여,20,1,3,1,2,4,경상북도,대구,2인 가족 여행,1,1,8,summer,2
1103,e003046,여,30,1,3,4,3,4,전라북도,서울,3인 이상 여행(가족 외),7,2,6,summer,2
1104,h004406,남,40,2,3,6,2,3,제주특별자치도,제주,3인 이상 여행(가족 외),6,4,8,summer,1
1105,e002091,남,30,1,6,4,1,2,서울특별시,인천,2인 여행(가족 외),3,1,6,summer,2
1106,f003404,여,30,1,2,7,2,2,서울특별시,강원,나홀로 여행,2,0,6,summer,1
1107,g003254,여,40,1,3,5,1,2,부산광역시,전남,2인 여행(가족 외),3,1,6,summer,2
1108,f001888,남,40,2,3,4,1,7,경상북도,부산,자녀 동반 여행,5,2,6,summer,2
1109,g002734,여,30,1,3,5,1,2,대전광역시,전남,2인 여행(가족 외),2,1,6,summer,2
1110,h006434,남,50,2,4,4,1,5,제주특별자치도,제주,자녀 동반 여행,10,3,9,autumn,1
1111,h006737,여,20,1,4,3,6,2,제주특별자치도,제주,2인 여행(가족 외),4,1,9,autumn,1
1112,h002268,여,30,2,2,7,1,1,서울특별시,도서 지역,3인 이상 여행(가족 외),2,2,8,summer,4
1113,h005771,여,30,1,12,1,1,4,서울특별시,제주,2인 가족 여행,2,1,8,summer,3
1114,h006443,남,40,2,4,4,1,2,제주특별자치도,제주,자녀 동반 여행,8,3,9,autumn,1
1115,h004757,여,30,1,12,1,10,1,서울특별시,제주,3인 이상 여행(가족 외),3,2,8,summer,3
1116,h006549,여,20,1,13,4,1,4,제주특별자치도,제주,2인 여행(가족 외),2,1,9,autumn,1
1117,h004099,남,20,1,9,4,1,4,경기도,제주,3인 이상 여행(가족 외),3,2,8,summer,3
1118,e003183,여,40,2,13,5,3,4,서울특별시,경기,2인 가족 여행,1,1,6,summer,1
1119,h000805,여,20,1,2,4,1,3,경기도,제주,2인 여행(가족 외),1,1,6,summer,4
1120,h004920,여,20,1,12,3,6,3,강원도,제주,2인 여행(가족 외),1,1,9,autumn,5
1121,e001315,여,50,2,2,1,2,1,서울특별시,경기,자녀 동반 여행,8,3,6,summer,2
1122,h005028,여,20,1,2,1,1,1,경기도,제주,2인 여행(가족 외),2,1,8,summer,4
1123,e002914,남,50,2,4,3,2,2,충청남도,인천,자녀 동반 여행,3,2,6,summer,2
1124,f005665,여,50,2,11,1,4,2,울산광역시,부산,3대 동반 여행(친척 포함),1,4,8,summer,1
1125,h005922,남,30,1,4,4,4,2,제주특별자치도,제주,2인 여행(가족 외),2,1,8,summer,2
1126,h005210,여,20,1,12,1,2,4,충청북도,도서 지역,나홀로 여행,7,0,9,autumn,3
1127,h004298,남,20,1,12,1,10,4,대전광역시,제주,2인 여행(가족 외),3,1,8,summer,3
1128,e004335,여,30,1,2,4,1,2,서울특별시,인천,2인 여행(가족 외),2,1,7,summer,2
1129,h000609,여,50,2,3,3,1,1,울산광역시,제주,2인 여행(가족 외),2,1,6,summer,4
1130,h006504,여,30,2,5,1,3,6,제주특별자치도,제주,자녀 동반 여행,5,1,9,autumn,1
1131,g001944,남,30,2,2,5,7,2,경기도,전북,부모 동반 여행,3,6,6,summer,1
1132,h002335,여,30,1,12,1,2,6,제주특별자치도,제주,2인 여행(가족 외),3,1,7,summer,2
1133,h000353,여,30,1,3,4,4,2,울산광역시,제주,나홀로 여행,2,0,6,summer,5
1134,f002974,여,30,2,4,4,10,2,경기도,강원,나홀로 여행,5,0,6,summer,2
1135,h006459,여,30,2,2,4,2,1,제주특별자치도,제주,자녀 동반 여행,3,2,9,autumn,1
1136,g003433,남,30,1,12,2,2,7,광주광역시,전남,2인 여행(가족 외),2,1,7,summer,2
1137,f005706,여,20,1,3,4,4,4,부산광역시,경남,2인 여행(가족 외),2,1,8,summer,2
1138,h004640,남,30,1,3,5,5,7,부산광역시,제주,2인 여행(가족 외),3,1,8,summer,5
1139,h006697,여,30,2,3,4,3,4,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1
1140,f003510,여,40,2,3,4,2,2,경상남도,경남,2인 가족 여행,1,1,6,summer,1
1141,h006636,여,30,2,2,4,3,2,제주특별자치도,제주,2인 가족 여행,2,1,9,autumn,1
1142,g006099,여,40,2,2,5,1,5,울산광역시,전남,2인 여행(가족 외),3,1,8,summer,4
1143,h006406,여,30,1,13,5,2,4,서울특별시,도서 지역,나홀로 여행,6,0,9,autumn,1
1144,g002411,여,40,2,3,4,1,1,서울특별시,충북,자녀 동반 여행,3,1,6,summer,2
1145,h004459,여,30,2,1,7,5,6,서울특별시,제주,2인 가족 여행,4,1,8,summer,4
1146,h002847,남,60,2,11,1,1,4,서울특별시,제주,3인 이상 여행(가족 외),9,8,8,summer,3
1147,h001789,여,30,1,12,1,2,1,부산광역시,제주,2인 여행(가족 외),1,1,7,summer,3
1148,e001292,여,30,1,4,4,4,1,경기도,서울,2인 가족 여행,3,1,5,spring,1
1149,g004929,여,50,1,3,4,1,1,서울특별시,전남,3대 동반 여행(친척 포함),3,6,8,summer,4
1150,h002653,여,20,1,3,5,4,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,4
1151,f005373,여,20,1,12,1,1,2,경기도,강원,부모 동반 여행,3,3,8,summer,2
1152,h000881,남,30,1,4,4,1,4,제주특별자치도,제주,나홀로 여행,5,0,6,summer,2
1153,h001306,여,30,1,12,2,4,3,서울특별시,제주,2인 여행(가족 외),3,1,6,summer,4
1154,g003953,남,20,1,12,1,2,6,서울특별시,전남,3인 이상 여행(가족 외),1,3,7,summer,2
1155,h003299,여,30,4,4,4,3,4,충청남도,제주,2인 여행(가족 외),1,1,8,summer,4
1156,f005404,여,30,1,4,2,2,2,대구광역시,경남,2인 여행(가족 외),1,1,8,summer,2
1157,h003738,남,20,1,12,2,1,6,충청남도,제주,나홀로 여행,4,0,8,summer,4
1158,h005201,여,20,1,3,4,3,1,경기도,제주,2인 여행(가족 외),3,1,8,summer,4
1159,h001737,남,20,1,12,1,2,4,경기도,제주,부모 동반 여행,3,3,6,summer,3
1160,h000074,여,30,1,3,6,4,2,경기도,제주,나홀로 여행,2,0,6,summer,8
1161,e002473,남,30,2,3,4,3,4,서울특별시,인천,3인 이상 여행(가족 외),3,3,6,summer,2
1162,h001434,여,30,1,3,4,4,1,충청북도,제주,2인 여행(가족 외),1,1,6,summer,6
1163,f001722,남,30,2,3,5,1,1,대구광역시,경남,2인 가족 여행,3,1,5,spring,2
1164,h000209,여,20,1,2,3,1,2,서울특별시,제주,나홀로 여행,1,0,5,spring,7
1165,g000878,남,40,2,3,5,1,4,광주광역시,전북,자녀 동반 여행,9,2,5,spring,3
1166,g000539,남,50,2,1,9,1,4,대전광역시,충북,자녀 동반 여행,2,4,5,spring,3
1167,h000339,여,40,1,2,4,2,4,대구광역시,제주,2인 여행(가족 외),3,1,6,summer,4
1168,e003254,여,40,1,3,6,8,2,경기도,인천,2인 여행(가족 외),9,1,6,summer,2
1169,h001279,여,20,1,12,2,1,4,서울특별시,제주,3인 이상 여행(가족 외),5,4,7,summer,2
1170,h006706,여,30,2,2,3,1,3,제주특별자치도,제주,2인 가족 여행,1,1,9,autumn,1
1171,g002786,여,30,2,3,4,1,1,대전광역시,충남,3인 이상 여행(가족 외),3,2,6,summer,2
1172,e000697,남,50,2,1,9,1,1,경기도,인천,나홀로 여행,2,0,6,summer,3
1173,h000034,여,20,1,3,5,2,6,제주특별자치도,제주,나홀로 여행,1,0,5,spring,3
1174,e002693,남,20,1,2,5,1,3,서울특별시,인천,나홀로 여행,8,0,6,summer,2
1175,h002165,남,40,1,9,5,4,1,전라북도,제주,나홀로 여행,1,0,8,summer,3
1176,g009418,여,40,1,3,4,3,3,경기도,충남,부모 동반 여행,1,2,8,summer,1
1177,h000312,여,20,1,12,2,3,3,부산광역시,제주,3인 이상 여행(가족 외),10,2,5,spring,3
1178,e004808,여,20,1,12,3,1,3,제주특별자치도,서울,2인 여행(가족 외),7,1,7,summer,3
1179,e010265,남,20,1,4,4,6,2,경기도,경기,2인 여행(가족 외),7,1,8,summer,1
1180,h001574,남,20,1,12,2,5,1,경상남도,제주,2인 여행(가족 외),2,1,6,summer,4
1181,h000058,여,30,2,3,6,1,1,서울특별시,제주,자녀 동반 여행,1,3,5,spring,4
1182,f000450,여,40,2,2,1,1,2,울산광역시,경남,3인 이상 여행(가족 외),2,2,5,spring,3
1183,h000601,여,20,1,2,6,1,4,서울특별시,제주,2인 여행(가족 외),1,1,6,summer,3
1184,h006150,남,20,1,3,4,5,1,서울특별시,제주,나홀로 여행,2,0,9,autumn,2
1185,h001645,남,20,1,12,2,6,1,부산광역시,제주,나홀로 여행,4,0,6,summer,3
1186,g000647,남,20,1,3,4,1,4,전라남도,전북,나홀로 여행,1,0,5,spring,3
1187,e000295,남,20,1,3,4,1,4,경기도,인천,3인 이상 여행(가족 외),3,12,6,summer,2
1188,f001151,여,30,1,3,5,10,1,서울특별시,경남,2인 여행(가족 외),10,1,5,spring,2
1189,h000130,남,50,2,2,9,6,2,경기도,제주,나홀로 여행,1,0,5,spring,5
1190,h003197,남,50,2,2,7,5,1,대구광역시,제주,자녀 동반 여행,3,3,8,summer,3
1191,h000652,여,40,2,3,4,2,4,부산광역시,제주,2인 가족 여행,3,1,6,summer,4
1192,h006517,남,30,1,2,5,4,1,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1
1193,h001236,여,20,1,12,2,2,3,부산광역시,제주,2인 여행(가족 외),1,1,6,summer,4
1194,h001336,남,30,2,2,4,1,3,서울특별시,제주,자녀 동반 여행,1,3,7,summer,2
1195,h001354,여,20,1,13,2,2,4,부산광역시,제주,나홀로 여행,2,0,6,summer,3
1196,f004712,여,50,2,4,6,15,1,대전광역시,경남,자녀 동반 여행,7,2,7,summer,2
1197,h002694,여,50,2,1,7,4,4,서울특별시,제주,자녀 동반 여행,3,4,8,summer,5
1198,h006705,여,20,2,4,4,6,4,제주특별자치도,제주,나홀로 여행,7,0,9,autumn,1
1199,h001731,여,30,1,12,1,3,3,강원도,제주,2인 가족 여행,7,1,7,summer,5
1200,h002489,남,40,1,2,3,3,2,서울특별시,제주,2인 여행(가족 외),5,1,8,summer,3
1201,h000095,여,50,2,11,4,3,1,서울특별시,제주,나홀로 여행,7,0,5,spring,3
1202,h001910,여,40,2,2,5,1,1,부산광역시,제주,3인 이상 여행(가족 외),3,2,7,summer,6
1203,e003770,남,30,1,3,5,5,2,서울특별시,인천,2인 여행(가족 외),3,1,7,summer,2
1204,h002208,남,40,1,6,3,3,2,충청남도,제주,2인 여행(가족 외),3,1,7,summer,5
1205,e007714,남,60,2,3,4,2,4,경기도,인천,자녀 동반 여행,6,2,8,summer,1
1206,h004992,여,20,1,12,2,2,7,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,3
1207,f003918,남,40,2,13,5,2,4,대구광역시,경남,3인 이상 여행(가족 외),2,3,7,summer,2
1208,g002555,여,30,1,4,4,2,4,전라북도,전남,2인 여행(가족 외),1,1,6,summer,2
1209,e006161,여,40,1,2,4,1,4,서울특별시,인천,2인 여행(가족 외),4,1,8,summer,2
1210,h003653,여,20,1,12,1,2,2,광주광역시,제주,나홀로 여행,4,0,8,summer,3
1211,h004206,여,20,1,4,2,1,3,대전광역시,제주,2인 가족 여행,1,1,8,summer,4
1212,h001234,여,20,1,12,3,3,4,인천광역시,제주,부모 동반 여행,7,2,7,summer,3
1213,h003524,여,60,2,3,3,4,1,광주광역시,제주,3인 이상 여행(가족 외),3,2,8,summer,3
1214,h006677,여,40,2,3,4,6,4,제주특별자치도,제주,자녀 동반 여행,3,1,9,autumn,1
1215,f002079,남,50,1,4,4,2,2,대구광역시,경남,나홀로 여행,1,0,5,spring,2
1216,h000705,여,20,1,3,5,1,1,인천광역시,제주,2인 여행(가족 외),5,1,6,summer,3
1217,h006114,남,20,1,12,1,1,2,경상남도,도서 지역,3인 이상 여행(가족 외),1,2,9,autumn,2
1218,h006556,여,60,1,2,4,10,2,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1
1219,h006315,여,30,2,2,3,2,2,충청남도,도서 지역,자녀 동반 여행,7,2,9,autumn,2
1220,f003214,여,40,1,2,5,3,1,경기도,강원,3인 이상 여행(가족 외),7,2,6,summer,1
1221,g004998,남,20,1,9,4,1,1,경상남도,전남,부모 동반 여행,2,2,8,summer,2
1222,f009695,여,20,1,3,4,5,2,서울특별시,경남,3인 이상 여행(가족 외),1,3,8,summer,2
1223,h000283,남,40,2,2,6,10,5,인천광역시,제주,자녀 동반 여행,2,3,6,summer,5
1224,h004348,여,30,2,2,5,1,5,서울특별시,제주,자녀 동반 여행,2,2,8,summer,4
1225,h004579,여,20,1,12,2,3,4,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4
1226,h006403,남,40,2,3,6,1,3,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,2
1227,h002549,남,30,1,3,3,3,3,대구광역시,제주,나홀로 여행,1,0,8,summer,3
1228,h000097,남,50,2,2,7,2,2,경기도,제주,부모 동반 여행,9,5,6,summer,5
1229,f007870,남,40,1,2,6,2,1,충청북도,강원,2인 여행(가족 외),4,1,8,summer,2
1230,h006398,남,50,2,3,4,2,5,경기도,제주,2인 가족 여행,1,1,9,autumn,2
1231,e001343,여,30,2,2,6,1,2,경기도,경기,3인 이상 여행(가족 외),1,2,5,spring,2
1232,h003092,여,20,1,12,2,1,3,경상북도,제주,3인 이상 여행(가족 외),1,3,8,summer,3
1233,h005917,여,30,1,4,4,1,3,충청북도,제주,2인 여행(가족 외),2,1,8,summer,4
1234,e003522,남,40,1,3,5,4,5,제주특별자치도,서울,2인 여행(가족 외),1,1,7,summer,2
1235,h002597,남,40,2,3,4,1,2,제주특별자치도,제주,2인 가족 여행,7,1,8,summer,2
1236,h000855,여,50,2,11,1,5,5,전라남도,제주,자녀 동반 여행,3,4,6,summer,3
1237,h000814,여,20,1,2,4,7,2,경상남도,제주,2인 가족 여행,1,1,6,summer,3
1238,h001187,여,20,1,12,2,4,3,대구광역시,제주,나홀로 여행,2,0,6,summer,4
1239,h005559,남,30,1,3,4,1,1,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,3
1240,f001833,남,50,2,3,7,1,3,경기도,대구,자녀 동반 여행,3,3,5,spring,2
1241,g001241,여,40,1,3,2,2,3,전라남도,대전,2인 여행(가족 외),1,1,5,spring,1
1242,f002026,여,20,2,3,4,3,2,경상북도,경북,나홀로 여행,2,0,5,spring,2
1243,h003536,남,20,1,2,8,6,3,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4
1244,h004060,여,20,1,13,3,1,2,제주특별자치도,제주,2인 여행(가족 외),1,1,9,autumn,2
